ICAO Code,IATA Code,Airport Name,City/Town,Country,Latitude Decimal Degrees,Longitude Decimal Degrees
MMNG,NOG,NOGALES INTERNATIONAL,NOGALES,MEXICO,31.226,-110.976
MMNL,NLD,QUETZALCOATL INTERNATIONAL,NUEVO LAREDO,MEXICO,27.444000000000003,-99.57
MMNU,,,NAUTLA,MEXICO,0.0,0.0
MMOX,OAX,XOXOCOTLAN INTERNATIONAL,OAXACA,MEXICO,17.0,-96.726
MMPA,PAZ,TAJIN,POZA RICO,MEXICO,20.603,-97.461
MMPB,PBC,HERMANOS SERDAN INTERNATIONAL,PUEBLA,MEXICO,19.158,-98.37100000000001
MMPC,PCA,INGENIERO JUAN GUILLERMO VILLASANA,PACHUCA,MEXICO,20.077,-98.78200000000001
MMPE,PPE,PUNTA PENASCO,PUNTA PENASCO,MEXICO,31.351999999999997,-113.52600000000001
MMPG,PDS,PIEDRAS NEGRAS INTERNATIONAL,PIEDRAS NEGRAS,MEXICO,28.627,-100.535
MMPN,UPN,LICENCIADO Y GEN IGNACIO LOPEZ RAYON,URUAPAN,MEXICO,19.397000000000002,-102.039
MMPR,PVR,LICENCIADO GUSTAVO DIAZ ORDAZ INTERNATIONAL,PUERTO VALLARTA,MEXICO,20.68,-105.25399999999999
MMPS,PXM,PUERTO ESCONDIDO,PUERTO ESCONDIDO,MEXICO,15.877,-97.089
MMQT,QRO,INGENIERO F ESPINOZA GUTIERREZ INTERNATIONAL,QUERETARO,MEXICO,20.624000000000002,-100.369
MMRX,REX,GENERAL LUCIO BLANCO INTERNATIONAL,REYNOSA,MEXICO,26.009,-98.228
MMSD,SJD,LOS CABOS INTERNATIONAL,SAN JOSE DEL CABO,MEXICO,23.151999999999997,-109.721
MMSF,,SAN FELIPE,SAN FILIPE,MEXICO,30.93,-114.809
MMSM,,,SANTA LUCIA,MEXICO,0.0,0.0
MMSP,SLP,PONCIANO ARRIAGA INTERNATIONAL,SAN LUIS POTOSI,MEXICO,22.254,-100.931
MMTA,TXA,TLAXCALA,TLAXCALA,MEXICO,19.535999999999998,-98.17299999999999
MMTB,,,TUXTLA GUTIERREZ,MEXICO,0.0,0.0
MMTC,TRC,TORREON INTERNATIONAL,TORREON,MEXICO,25.568,-103.411
MMTG,TGZ,FRANCISCO SARABIA,TUXTLA GUTIERREZ,MEXICO,16.769000000000002,-93.34100000000001
MMTJ,TIJ,GENERAL ABELARDO L RODRIGUEZ INTERNATIONAL,TIJUANA,MEXICO,32.541,-116.97
MMTM,TAM,GENERAL FRANCISCO JAVIER MINA INTERNATIONAL,TAMPICO,MEXICO,22.296,-97.866
MMTN,TSL,TAMUIN,TAMUIN,MEXICO,22.038,-98.806
MMTO,TLC,LICENCIADO ADOLFO LOPEZ MATEOS INTERNATIONAL,TOLUCA,MEXICO,19.337,-99.566
MMTP,TAP,TAPACHULA INTERNATIONAL,TAPACHULA,MEXICO,14.794,-92.37
MMTQ,,,TEQUESQUITENGO,MEXICO,0.0,0.0
MMTX,,ZAPOTILTIC,TUXPAN,MEXICO,19.598,-103.37200000000001
MMUN,CUN,CANCUN INTERNATIONAL,CANCUN,MEXICO,21.035999999999998,-86.87700000000001
MMVA,VSA,C P A CARLOS ROVIROSA INTERNATIONAL,VILLAHERMOSA,MEXICO,17.997,-92.81700000000001
MMVR,VER,GENERAL HERIBERTO JARA INTERNATIONAL,VERA CRUZ,MEXICO,19.145,-96.18700000000001
MMZC,ZCL,GENERAL LEOBARDO C RUIZ INTERNATIONAL,ZACATECAS,MEXICO,22.897,-102.68700000000001
MMZH,ZIH,IXTAPA ZIHUATANEJO INTERNATIONAL,ZIHUATANEJO,MEXICO,17.601,-101.46
MMZM,ZMM,ZAMORA,ZAMORA,MEXICO,20.045,-102.27600000000001
MMZO,ZLO,PLAYA DE ORO INTERNATIONAL,MANZANILLO,MEXICO,19.145,-104.559
MMZP,,ZAPOPAN,ZAPOPAN,MEXICO,20.756,-103.465
MNBL,BEF,BLUEFIELDS,BLUEFIELDS,NICARAGUA,11.989,-83.774
MNBR,,LOS BRASILES,LOS BRASILES,NICARAGUA,12.189,-86.354
MNBZ,,,BONANZA,NICARAGUA,0.0,0.0
MNCH,,,CHINANDEGA,NICARAGUA,0.0,0.0
MNCI,,,CORN ISLAND,NICARAGUA,0.0,0.0
MNLN,,FANOR URROZ,LEON,NICARAGUA,12.427999999999999,-86.902
MNMG,MGA,MANAGUA INTERNATIONAL,MANAGUA,NICARAGUA,12.140999999999998,-86.16799999999999
MNPC,PUZ,PUERTO CABEZAS,PUERTO CABEZAS,NICARAGUA,14.047,-83.387
MNSC,,,SAN CARLOS,NICARAGUA,0.0,0.0
MNSI,SIU,,SIUNA,NICARAGUA,0.0,0.0
MPBO,BOC,BOCAS DEL TORO,BOCAS DEL TORO,PANAMA,9.341000000000001,-82.251
MPCF,,,CAMPO DE FRANCIA,PANAMA,0.0,0.0
MPCH,CHX,CAP MANUEL NINO INTERNATIONAL,CHANGUINOLA,PANAMA,9.459,-82.51700000000001
MPDA,DAV,ENRIQUE MALEK INTERNATIONAL,DAVID,PANAMA,8.391,-82.435
MPHO,HOW,HOWARD AFB,HOWARD,PANAMA,8.914,-79.59899999999999
MPJE,,JAQUE,JAQUE,PANAMA,7.517,-78.157
MPLP,,CAP RAMON XATRUCH,LA PALMA,PANAMA,8.407,-78.142
MPMG,PAC,MARCOS A GELABERT INTERNATIONAL,PANAMA,PANAMA,8.972999999999999,-79.556
MPNU,,,LOS SANTOS,PANAMA,0.0,0.0
MPOA,,,PUERTO OBALDIA,PANAMA,0.0,0.0
MPSA,,RUBEN CANTU,SANTIAGO,PANAMA,8.086,-80.945
MPTO,PTY,TOCUMEN INTERNATIONAL,PANAMA CITY,PANAMA,9.071,-79.383
MPVR,,,EL PORVENIR,PANAMA,0.0,0.0
MPWN,,,SAN BLAS,PANAMA,0.0,0.0
MRAD,,,AERODAMAS,COSTA RICA,0.0,0.0
MRAJ,,,ARANJUEZ,COSTA RICA,0.0,0.0
MRAM,,,AMUBRI,COSTA RICA,0.0,0.0
MRAR,,,ATIRRO,COSTA RICA,0.0,0.0
MRAT,,,ALTAMIRA DE SAN CARLOS,COSTA RICA,0.0,0.0
MRBA,,BUENOS AIRES,BUENOS AIRES,COSTA RICA,9.167,-83.33200000000001
MRBB,,,BABILONIA,COSTA RICA,0.0,0.0
MRBC,,BARRA DEL COLORADO,BARRA DEL COLORADO,COSTA RICA,10.769,-83.586
MRBM,,,BREMEN,COSTA RICA,0.0,0.0
MRBN,,,BATAAN,COSTA RICA,0.0,0.0
MRBO,,,BOCA NARANJO,COSTA RICA,0.0,0.0
MRBP,,,BARRA DE PARISMINA,COSTA RICA,0.0,0.0
MRBT,,,BARRA DE TORTUGUERO,COSTA RICA,0.0,0.0
MRCA,,,CANAS,COSTA RICA,0.0,0.0
MRCC,OTR,COTO 47,COTO 47,COSTA RICA,8.601,-82.97
MRCD,,,CALEDONIA,COSTA RICA,0.0,0.0
MRCE,,,CARATE,COSTA RICA,0.0,0.0
MRCH,,,CHACARITA,COSTA RICA,0.0,0.0
MRCI,,,CIRUELAS,COSTA RICA,0.0,0.0
MRCR,,,CARILLO,COSTA RICA,0.0,0.0
MRCV,,CABO VELAS,CABO VELAS,COSTA RICA,10.356,-85.853
MRCZ,,,CARRIZAL,COSTA RICA,0.0,0.0
MRDD,,,DON DIEGO,COSTA RICA,0.0,0.0
MRDK,,,DRAKE,COSTA RICA,0.0,0.0
MRDO,,,DIECICHO,COSTA RICA,0.0,0.0
MREA,,,ESTERO AZUL,COSTA RICA,0.0,0.0
MREC,,EL CARMEN,EL CARMEN,COSTA RICA,10.202,-83.47200000000001
MRER,,,EL RON RON,COSTA RICA,0.0,0.0
MRET,,,ESTERILLOS,COSTA RICA,0.0,0.0
MRFD,,,FINCA DELICIAS,COSTA RICA,0.0,0.0
MRFI,,NUEVO PALMAR SUR,FINCA 10,COSTA RICA,8.916,-83.507
MRFL,,,FLAMENGO,COSTA RICA,0.0,0.0
MRFP,,,FINCA LA PROMESA,COSTA RICA,0.0,0.0
MRFS,,FINCA 63,FINCA 63,COSTA RICA,8.652000000000001,-83.065
MRGA,,,GARZA,COSTA RICA,0.0,0.0
MRGF,GLF,GOLFITO,GOLFITO,COSTA RICA,8.654,-83.182
MRGP,,GUAPILES,GUAPILES,COSTA RICA,10.217,-83.795
MRGT,,,GUATUSO,COSTA RICA,0.0,0.0
MRGU,,,GUANACASTE,COSTA RICA,0.0,0.0
MRHG,,,HACIENDA RANCHO GRANDE,COSTA RICA,0.0,0.0
MRHJ,,,HACIENDA JAO,COSTA RICA,0.0,0.0
MRHO,,,HACIENDA RIO CUARTO,COSTA RICA,0.0,0.0
MRHP,,,HACIENDA PLATANAR,COSTA RICA,0.0,0.0
MRHS,,,HACIENDA LA SUERTE,COSTA RICA,0.0,0.0
MRIP,,,IMPERIO,COSTA RICA,0.0,0.0
MRLA,,,LA ZAMPONA,COSTA RICA,0.0,0.0
MRLB,LIR,DANIEL ODUBER QUIROS INTERNATIONAL,LIBERIA,COSTA RICA,10.593,-85.544
MRLC,,LOS CHILES,LOS CHILES,COSTA RICA,11.035,-84.706
MRLE,,,LAUREL,COSTA RICA,0.0,0.0
MRLF,,,LA FLOR,COSTA RICA,0.0,0.0
MRLG,,,LA GARROBA,COSTA RICA,0.0,0.0
MRLI,,,LA LIGIA,COSTA RICA,0.0,0.0
MRLL,,,LAS LOMAS,COSTA RICA,0.0,0.0
MRLM,LIO,LIMON INTERNATIONAL,LIMON,COSTA RICA,9.958,-83.022
MRLP,LSP,,LAS PIEDRAS,COSTA RICA,0.0,0.0
MRLR,,,LA ROCA,COSTA RICA,0.0,0.0
MRLT,,,LAS TRANCAS,COSTA RICA,0.0,0.0
MRLU,,,LA MARICA,COSTA RICA,0.0,0.0
MRLV,,,LA CUEVA,COSTA RICA,0.0,0.0
MRLY,,,LA YOLANDA,COSTA RICA,0.0,0.0
MRLZ,,,LA ZOPILOTA,COSTA RICA,0.0,0.0
MRMA,,,MONTE ALTO,COSTA RICA,0.0,0.0
MRMC,,,MURCIELAGO,COSTA RICA,0.0,0.0
MRMJ,,,MOJICA,COSTA RICA,0.0,0.0
MRML,,,MONTELIMAR,COSTA RICA,0.0,0.0
MRMR,,,MARENGO,COSTA RICA,0.0,0.0
MRNC,,,NICOYA,COSTA RICA,0.0,0.0
MRNJ,,,NARANJO,COSTA RICA,0.0,0.0
MRNS,NOB,NOSARA,NOSARA BEACH,COSTA RICA,9.976,-85.65299999999999
MROC,SJO,JUAN SANTAMARIA INTERNATIONAL,SAN JOSE,COSTA RICA,9.994,-84.209
MRPA,,,PUNTA BURICA,COSTA RICA,0.0,0.0
MRPB,,,PLAYA BLANCA,COSTA RICA,0.0,0.0
MRPC,,,PASO CANOAS,COSTA RICA,0.0,0.0
MRPD,,PANDORA,PANDORA,COSTA RICA,9.732000000000001,-82.98299999999999
MRPE,,,PALO VERDE,COSTA RICA,0.0,0.0
MRPI,,,PAISSA,COSTA RICA,0.0,0.0
MRPJ,,,PUERTO JIMENEZ,COSTA RICA,0.0,0.0
MRPL,,,PORTALON,COSTA RICA,0.0,0.0
MRPM,PMZ,PALMAR SUR,PALMAR SUR,COSTA RICA,8.951,-83.46799999999999
MRPN,,,PELON NUEVO,COSTA RICA,0.0,0.0
MRPP,,,UPALA,COSTA RICA,0.0,0.0
MRPR,,,PARRITA,COSTA RICA,0.0,0.0
MRPS,,,PAISSA,COSTA RICA,0.0,0.0
MRPV,,TOBIAS BOLANOS INTERNATIONAL,SAN JOSE,COSTA RICA,9.957,-84.14200000000001
MRQP,XQP,QUEPOS MANAGUA,QUEPOS,COSTA RICA,9.443,-84.13
MRRF,,,RIO FRIO O PROGRESO,COSTA RICA,0.0,0.0
MRRM,,,RANCHO DEL MAR,COSTA RICA,0.0,0.0
MRRN,,,RANCHO NUEVO,COSTA RICA,0.0,0.0
MRRX,,,ROXANA FARMS,COSTA RICA,0.0,0.0
MRSA,,,SAN ALBERTO,COSTA RICA,0.0,0.0
MRSB,,,SAN CRISTOBAL,COSTA RICA,0.0,0.0
MRSC,,,SANTA CRUZ,COSTA RICA,0.0,0.0
MRSG,,SANTA CLARA DE GUAPILES,SANTA CLARA,COSTA RICA,10.288,-83.714
MRSH,,,SHIROLES,COSTA RICA,0.0,0.0
MRSI,,,SAN ISIDORO,COSTA RICA,0.0,0.0
MRSL,,,SALAMA,COSTA RICA,0.0,0.0
MRSN,,,SIRENA,COSTA RICA,0.0,0.0
MRSO,,,SANTA MARIA DE GUACIMO,COSTA RICA,0.0,0.0
MRSP,,,SAN PEDRO,COSTA RICA,0.0,0.0
MRSR,,,SAMARA,COSTA RICA,0.0,0.0
MRSS,,,SAN JOAQUIN DE ABANGAR,BOLIVIA,0.0,0.0
MRST,,,SAN AGUSTIN,COSTA RICA,0.0,0.0
MRSV,,SAN VITO DE JAVA,SAN VITO DE JABA,COSTA RICA,8.826,-82.959
MRSX,,,SIXAOLA,COSTA RICA,0.0,0.0
MRTA,,,TAMARINDO DE BAGACES,COSTA RICA,0.0,0.0
MRTB,,,TICABAN,COSTA RICA,0.0,0.0
MRTG,,,TABOGA,COSTA RICA,0.0,0.0
MRTM,,,TAMARINDO DE STA. CRUZ,COSTA RICA,0.0,0.0
MRTR,,,TAMBOR,COSTA RICA,0.0,0.0
MRZP,,,ZAPOTAL DE GUANACASTE,COSTA RICA,0.0,0.0
MSAC,,,SONSONATE,EL SALVADOR,0.0,0.0
MSLP,SAL,EL SALVADOR INTERNATIONAL,SAN SALVADOR,EL SALVADOR,13.440999999999999,-89.056
MSSS,,ILOPANGO INTERNATIONAL,SAN SALVADOR,EL SALVADOR,13.7,-89.12
MTCA,,,CAYES,HAITI,0.0,0.0
MTCH,CAP,CAP HAITIEN,CAP HAITIEN,HAITI,19.732,-72.195
MTJA,,,JACMEL,HAITI,0.0,0.0
MTJE,,,JEREMIE,HAITI,0.0,0.0
MTPP,PAP,PORT AU PRINCE INTERNATIONAL,PORT-AU-PRINCE,HAITI,18.58,-72.293
MTPX,,,PORT-DE-PAIX,HAITI,0.0,0.0
MUAG,,,CENTRAL AGRAMONTE,CUBA,0.0,0.0
MUAT,,,ANTILLA,CUBA,0.0,0.0
MUBA,BCA,GUSTAVO RIZO,BARACOA PLAYA,CUBA,20.366,-74.506
MUBE,,,EL CARIBE,CUBA,0.0,0.0
MUBI,,,CAYO,CUBA,0.0,0.0
MUBO,,,BATABANO,CUBA,0.0,0.0
MUBY,BYM,CARLOS MANUEL DE CESPEDES,BAYAMO,CUBA,20.396,-76.62100000000001
MUCA,AVI,MAXIMO GOMEZ,CIEGO DE AVILA,CUBA,22.026999999999997,-78.789
MUCB,,CAIBARIEN,CAIBARIEN,CUBA,22.506,-79.47
MUCC,,JARDINES DEL RAY,CUNAGUA,CUBA,22.461,-78.329
MUCD,,,CIEGO DE AVILA SUR,CUBA,0.0,0.0
MUCF,CFG,JAIME GONZALEZ,CIENFUEGOS,CUBA,22.15,-80.414
MUCL,CYO,VILO ACUNA,CAYO,CUBA,21.616,-81.546
MUCM,CMW,IGNACIO AGRAMONTE INTERNATIONAL,CAMAGUEY,CUBA,21.42,-77.847
MUCO,ONX,,COLON,CUBA,0.0,0.0
MUCS,,,CENTRAL NOEL FERNANDEZ,CUBA,0.0,0.0
MUCU,SCU,ANTONIO MACEO INTERNATIONAL,SANTIAGO DE CUBA,CUBA,19.97,-75.836
MUCV,,,LAS CLAVELLINAS,CUBA,0.0,0.0
MUCY,,,CAYAJABO,CUBA,0.0,0.0
MUFC,,,CENTRAL A. RODRIGUEZ,CUBA,0.0,0.0
MUFL,,FLORIDA,FLORIDA,CUBA,21.5,-78.203
MUGM,,GUANTANAMO BAY NS,GUANTANAMO,CUBA,19.906,-75.207
MUGN,,,GIRON,CUBA,0.0,0.0
MUGT,GAO,MARIANA GRAJALES,GUANTANAMO,CUBA,20.085,-75.158
MUHA,HAV,JOSE MARTI INTERNATIONAL,HAVANA,CUBA,22.989,-82.40899999999999
MUHG,HOG,FRANK PAIS,HOLGUIN,CUBA,20.785999999999998,-76.315
MUIS,,,ISABELA,CUBA,0.0,0.0
MUIV,,,NUEVITAS,CUBA,0.0,0.0
MUJA,,,MAJANA,CUBA,0.0,0.0
MULM,LCL,LA COLOMA,LA COLOMA,CUBA,22.336,-83.64200000000001
MUMA,,,PUNTA DE MAISI,CUBA,0.0,0.0
MUMG,,MANAGUA,MANAGUA,CUBA,22.97,-82.275
MUMH,,,MATAHAMBRE,CUBA,0.0,0.0
MUMJ,,,MAYAJIGUA,CUBA,0.0,0.0
MUML,,MARIEL,MARIEL,CUBA,23.006999999999998,-82.76700000000001
MUMO,MOA,ORESTES ACOSTA,MOA,CUBA,20.654,-74.922
MUMT,,,MATANZAS,CUBA,0.0,0.0
MUMZ,MZO,SIERRA MAESTRA,MANZANILLO,CUBA,20.288,-77.089
MUNA,,,LA CUBANA,CUBA,0.0,0.0
MUNC,,NICARO,NICARO,CUBA,20.689,-75.531
MUNG,GER,RAFAEL PEREZ,NUEVA GERONA,CUBA,21.835,-82.78399999999999
MUNU,,,CENTRAL BRASIL,CUBA,0.0,0.0
MUPA,,,PUNTA ALEGRE,CUBA,0.0,0.0
MUPB,,PLAYA BARACOA,BARACOA PLAYA,CUBA,23.033,-82.579
MUPL,,,PILON,CUBA,0.0,0.0
MUPM,,,PINAR DEL RIO,CUBA,0.0,0.0
MUPR,,PINAR DEL RIO,PINAR DEL RIO NORTE,CUBA,22.421,-83.678
MUPS,,,CENTRAL GUATEMALA,CUBA,0.0,0.0
MUPT,,,PATRIA,CUBA,0.0,0.0
MUSA,,SAN ANTONIO DE LOS BANOS,SAN ANTONIO DE BANOS,CUBA,22.871,-82.509
MUSC,SNU,ABEL SANTAMARIA,SANTA CLARA,CUBA,22.491999999999997,-79.944
MUSF,,,HAVANA,CUBA,0.0,0.0
MUSG,,,SAGUA LA GRANDE,CUBA,0.0,0.0
MUSJ,,SAN JULIAN,SAN JULIAN,CUBA,22.095,-84.152
MUSL,,ROBERTO YAGUERO,SANTA LUCIA,CUBA,21.509,-77.017
MUSN,,SIGUANEA,SIGUANEA,CUBA,21.642,-82.955
MUSR,,,SIMON REYES,CUBA,0.0,0.0
MUSS,,SANCTI SPIRITUS,SANCTI SPIRITUS,CUBA,21.971,-79.442
MUTD,,ALBERTO DELGADO,TRINIDAD,CUBA,21.788,-79.997
MUTI,,,MANATI,CUBA,0.0,0.0
MUVA,,,CENTRO PRIMERO ENERO,CUBA,0.0,0.0
MUVR,VRA,JUAN GUALBERTO GOMEZ INTERNATIONAL,VARADERO,CUBA,23.034000000000002,-81.435
MUVT,VTU,HERMANOS AMEIJEIRAS,LAS TUNAS,CUBA,20.988000000000003,-76.936
MWCB,CYB,GERRARD SMITH INTERNATIONAL,CAYMAN BARAC,CAYMAN ISLANDS,19.687,-79.883
MWCG,GCM,,GRAND CAYMAN,CAYMAN ISLANDS,0.0,0.0
MWCL,LYB,,LITTLE CAYMAN,CAYMAN ISLANDS,0.0,0.0
MWCR,GCM,OWEN ROBERTS INTERNATIONAL,GEORGETOWN,CAYMAN ISLANDS,19.293,-81.357
MYAB,,CLARENCE A BAIN,CLARENCE BAIN,BAHAMAS,24.288,-77.684
MYAF,ASD,ANDROS TOWN,ANDROS TOWN,BAHAMAS,24.698,-77.796
MYAG,,,GORDA CAY,BAHAMAS,0.0,0.0
MYAK,,CONGO TOWN,CONGO TOWN,BAHAMAS,24.159000000000002,-77.59
MYAM,MHH,MARSH HARBOUR,MARSH HARBOR,BAHAMAS,26.511,-77.083
MYAN,SAQ,SAN ANDROS,SAN ANDROS,BAHAMAS,25.054000000000002,-78.04899999999999
MYAO,,,MOORES ISLAND,BAHAMAS,0.0,0.0
MYAP,AXP,SPRING POINT,SPRING POINT,BAHAMAS,22.441999999999997,-73.971
MYAS,,SANDY POINT,SANDY POINT,BAHAMAS,26.004,-77.395
MYAT,TCB,TREASURE CAY,TREASURE CAY,BAHAMAS,26.745,-77.391
MYAW,WKR,,WALKERS CAY,BAHAMAS,0.0,0.0
MYBC,CCZ,CHUB CAY,CHUB CAY,BAHAMAS,25.416999999999998,-77.881
MYBG,,GREAT HARBOUR CAY,BULLOCKS HARBOUR,BAHAMAS,25.738000000000003,-77.84
MYBO,,,OCEAN CAY,BAHAMAS,0.0,0.0
MYBS,BIM,SOUTH BIMINI,ALICE TOWN,BAHAMAS,25.7,-79.264
MYBT,,,CISTERN CAY,BAHAMAS,0.0,0.0
MYBW,,,BIG WHALE CAY,BAHAMAS,0.0,0.0
MYBX,,,LITTLE WHALE CAY,BAHAMAS,0.0,0.0
MYCA,,ARTHURS TOWN,ARTHUR'S TOWN,BAHAMAS,24.629,-75.67399999999999
MYCB,,NEW BIGHT,NEW BIGHT,BAHAMAS,24.315,-75.454
MYCH,,,HAWK'S NEST CREEK,BAHAMAS,0.0,0.0
MYCI,,COLONEL HILL,COLONEL HILL,BAHAMAS,22.746,-74.182
MYCP,,,PITTSDOWN,BAHAMAS,0.0,0.0
MYCS,,,CAY SAL,BAHAMAS,0.0,0.0
MYCX,,,CUTLASS BAY,BAHAMAS,0.0,0.0
MYEC,,,CAPE ELEUTHERA,BAHAMAS,0.0,0.0
MYEF,GGT,EXUMA INTERNATIONAL,GREAT EXUMA,BAHAMAS,23.563000000000002,-75.878
MYEG,GGT,,GEORGE TOWN,BAHAMAS,0.0,0.0
MYEH,ELH,NORTH ELEUTHERA,NORTH ELEUTHERA,BAHAMAS,25.476,-76.681
MYEL,,,LEE STOCKING,BAHAMAS,0.0,0.0
MYEM,GHB,GOVERNORS HARBOUR,GOVERNOR'S HARBOR,BAHAMAS,25.284000000000002,-76.331
MYEN,,NORMANS CAY,NORMAN'S CAY,BAHAMAS,24.594,-76.832
MYER,RSD,ROCK SOUND,ROCK SOUND,BAHAMAS,24.892,-76.178
MYES,,STANIEL CAY,STANIEL CAY,BAHAMAS,24.169,-76.439
MYEY,,,HOG CAY,BAHAMAS,0.0,0.0
MYGD,,,DEEP WATER CAY,BAHAMAS,0.0,0.0
MYGF,FPO,GRAND BAHAMA INTERNATIONAL,FREEPORT,BAHAMAS,26.559,-78.695
MYGM,,,GRAND BAHAMA,BAHAMAS,0.0,0.0
MYGW,WTD,WEST END,WEST END,BAHAMAS,26.686,-78.97800000000001
MYIG,IGA,MATTHEW TOWN,MATTHEW TOWN,BAHAMAS,20.975,-73.667
MYLD,LGI,DEADMANS CAY,DEAD MAN'S CAY,BAHAMAS,23.179000000000002,-75.093
MYLR,,,DIAMOND ROADS,BAHAMAS,0.0,0.0
MYLS,SML,STELLA MARIS,STELLA MARIS,BAHAMAS,23.583000000000002,-75.26899999999999
MYMM,MYG,MAYAGUANA,MAYAGUANA,BAHAMAS,22.379,-73.013
MYNN,NAS,NASSAU INTERNATIONAL,NASSAU,BAHAMAS,25.039,-77.46600000000001
MYRD,,DUNCAN TOWN,DUNCAN TOWN,BAHAMAS,22.182,-75.729
MYRP,,,PORT NELSON,BAHAMAS,0.0,0.0
MYSM,ZSA,SAN SALVADOR,COCKBURN TOWN,BAHAMAS,24.063000000000002,-74.524
MZBZ,BZE,PHILIP S W GOLDSON INTERNATIONAL,BELIZE CITY,BELIZE,17.539,-88.30799999999999
MZSO,,,MARLBOROUGH SOUNDS,NEW ZEALAND,0.0,0.0
NCAI,AIT,AITUTAKI,AITUTAKI,COOK ISLANDS,-18.825,-159.774
NCAT,AIU,,ATIU ISLAND,COOK ISLANDS,0.0,0.0
NCGO,,,MANGAIA,COOK ISLANDS,0.0,0.0
NCMN,,,MANUAE,COOK ISLANDS,0.0,0.0
NCMR,,,MATIARO,COOK ISLANDS,0.0,0.0
NCMX,,,MAUKE,COOK ISLANDS,0.0,0.0
NCPY,PYE,,PENRHYN ISLAND,COOK ISLANDS,0.0,0.0
NCRG,RAR,RAROTONGA INTERNATIONAL,AVARUA,COOK ISLANDS,-21.203000000000003,-159.806
NCRK,,,RAKAHANGA,COOK ISLANDS,0.0,0.0
NCS,,,NASSAU,COOK ISLANDS,0.0,0.0
NFBC,,,BEACH COMBER ISLAND,FIJI,0.0,0.0
NFBG,,,BIAUGUNU,FIJI,0.0,0.0
NFCI,ICI,,CICIA,FIJI,0.0,0.0
NFCN,,,CLUB NAITASHI,FIJI,0.0,0.0
NFCS,CST,,CASTAWAY ISLD.,FIJI,0.0,0.0
NFFA,,,BA,FIJI,0.0,0.0
NFFN,NAN,NADI INTERNATIONAL,NANDI,FIJI,-17.754,177.44299999999998
NFFO,PTF,,MALOLO LAILAI,FIJI,0.0,0.0
NFFR,,,RABI,FIJI,0.0,0.0
NFHO,,,NANDI,FIJI,0.0,0.0
NFKD,,,KADAVU,FIJI,0.0,0.0
NFMA,MNF,,MANA ISLAND,FIJI,0.0,0.0
NFMO,MFJ,,MOALA,FIJI,0.0,0.0
NFNA,SUV,NAUSORI INTERNATIONAL,NAUSORI,FIJI,-18.043,178.55900000000003
NFNB,,,BURETA,FIJI,0.0,0.0
NFND,,,DEUMBA,FIJI,0.0,0.0
NFNG,,,NGAU,FIJI,0.0,0.0
NFNH,,,LAUTHALA ISLAND,FIJI,0.0,0.0
NFNK,LKB,,LAKEMBA,FIJI,0.0,0.0
NFNL,LMG,LABASA,LAMBASA,FIJI,-16.467,179.34
NFNM,,,MATEI,FIJI,0.0,0.0
NFNO,,,KORO,FIJI,0.0,0.0
NFNR,RTA,,ROTUMA ISLAND,FIJI,0.0,0.0
NFNS,SVU,,SAVU SAVU,FIJI,0.0,0.0
NFNU,,,BUA,FIJI,0.0,0.0
NFNV,,,VATUKOULA,FIJI,0.0,0.0
NFNW,,,WAKAYA,FIJI,0.0,0.0
NFOF,,,FIDJI,FIJI,0.0,0.0
NFOL,,,ON-I-LAU,FIJI,0.0,0.0
NFSU,SUV,,SUVA,FIJI,0.0,0.0
NFTE,EUA,,EUA,TONGA,0.0,0.0
NFTF,TBU,FUA AMOTU INTERNATIONAL,TONGATAPU,TONGA,-21.241,-175.15
NFTL,HPA,HAAPAI,HA'APAI,TONGA,-19.777,-174.34099999999998
NFTN,,,NUKU'ALOFA,TONGA,0.0,0.0
NFTO,NFO,,NIUAFO'OU,TONGA,0.0,0.0
NFTP,NTT,,NIUATOPUTAPU,TONGA,0.0,0.0
NFTR,,,TREASURE ISLAND,FIJI,0.0,0.0
NFTV,VAV,VAVAU INTERNATIONAL,VAVA'U,TONGA,-18.585,-173.963
NFUL,,,NANUYA LEVU,FIJI,0.0,0.0
NFVB,,,VANUABALAVU,FIJI,0.0,0.0
NFVL,,,VATULELE,FIJI,0.0,0.0
NGAB,ABF,,ABAIANG,KIRIBATI,0.0,0.0
NGBR,BEZ,,BERU,KIRIBATI,0.0,0.0
NGFO,,,NANUMEA,TUVALU ISLAND,0.0,0.0
NGFU,FUN,FUNAFUTI INTERNATIONAL AIRPORT,FUNAFUTI,TUVALU ISLAND,-8.517000000000001,179.217
NGMA,MNK,,MAIANA,KIRIBATI,0.0,0.0
NGMK,MZK,,MARAKEI,KIRIBATI,0.0,0.0
NGMN,MTK,,MAKIN ISLAND,KIRIBATI,0.0,0.0
NGNU,NIG,,NIKUNAU,KIRIBATI,0.0,0.0
NGON,OOT,,ONOTOA,KIRIBATI,0.0,0.0
NGTA,TRW,BONRIKI INTERNATIONAL,TARAWA,KIRIBATI,1.381,173.14700000000002
NGTB,AEA,,ABEMAMA ATOLL,KIRIBATI,0.0,0.0
NGTE,TBF,TABITEUEA NORTH,TABITEUEA NORTH,KIRIBATI,-1.224,174.77599999999998
NGTM,TMN,,TAMANA,KIRIBATI,0.0,0.0
NGTO,NON,,NONOUTI,KIRIBATI,0.0,0.0
